city_name,city_code
Матсайле,MSG
Мафетенг,MFC
Мохотлонг,MKH
Люксембург,LUX
Паксан,PKS
Паксе,PKZ
Пхонгсали,PCQ
Нимба,NIA
Марса-Брега,LMQ
Мисурата,MRA
Митига,MJI
Нкаус,NKU
Маврикий,MRU
Нафура,NFR
Рига,RIX
Сайабори,ZBY
Сараване,VNA
Сваннакхэт,ZVK
Сено,SND
Сэм-Неуа,NEU
Паневежис,PNV
Пеланенг,PEL
Тхакхек,THK
Родригес-Айленд,RRG
Сасстаун,SAZ
Синоу,SNI
Себа,SEB
Серт,SRX
Секакес,SKQ
Семонгконг,SOK
Сехонгхонг,SHK
Сешутес,SHZ
Удомхей,ODY
Тобрук,TOB
Триполи,TIP
Тлокоэнг,TKO
Тхаба-Тсека,THB
Триполи,KYE
Тчиен,THC
Хоуисей,HOE
Убари,QUB
Хоун,HUQ
Фойя,FOY
Шауляй,SQQ
Айун-эль-Атруа,AEO
Акжужт,AJJ
Алег,LEG
Атар,ATR
Амбандза,IVA
Амбатолахи,AHY
Амбатомаинти,AMY
Амбатондразака,WAM
Амбилобе,AMB
Ампанихи,AMP
Аналалава,HVA
Андапа,ZWA
Андриамена,WAD
Анкавандра,JVA
Анказоабо,WAK
Анкокоамбо,MWX
Анкорефо,WOR
Анталаха,ANM
Антананариву,TNR
Антсалова,WAQ
Антсохиху,WAI
Анцирабе,ATJ
Анциранана,DIE
Боге,BGH
Бутилимит,OTL
Беаланана,WBE
Бекили,OVA
Бело,BMD
Беророха,WBO
Бесакоа,BSV
Бесалампи,BPY
Бетиоки,BKU
Бефандриана,WBD
Вангаиндрану,VND
Ватомандри,VAT
Вохемар,VOH
Блантир,BLZ
Алор-Сетар,AOR
Бакалалан,BKM
Барио,BBN
Белага,BLG
Бинтулу,BTU
Доани,DOA
Бамако,BKO
Дзаудзи,DZA
Гао,GAQ
Гундам,GUD
Гентинг,GTB
Дуангва,DWA
Зурате,OUZ
Джохор-Бару,JHB
Ген-Айленд,GAN
Илака,ILK
Ихоси,IHO
Гозо,GZM
Кеди,KED
Киффа,KFA
Ипох,IPH
Мауджерия,MOM
Мбаут,MBR
Капит,KPI
Кенингау,KGU
Кертех,KTE
Кота-Бару,KBR
Кота-Кинабалу,BKI
Куала-Лумпур,KUL
Куала-Теренгану,TGG
Куантан,KUA
Кудат,KUD
Кучинг,KCH
Мадзунга,MJN
Мадировало,WMV
Майнтирано,MXT
Малаимбанди,WML
Мампикони,WMP
Манакара,WVK
Мананара,WMR
Манандзари,MNJ
Мандабе,WMD
Мандза,MJA
Мандритсара,WMA
Мароантсера,WMN
Маханору,VVB
Миандривацо,ZVA
Морафенобе,TVA
Моромбе,MXM
Морондава,MOQ
Нема,EMN
Нуакдибу,NDB
Нуакшот,NKC
Йелиман,EYL
Каронга,KGJ
Касунгу,KBQ
Клуб-Макокола,CMK
Лабуан,LBU
Лавас,LWY
Лангкави,LGK
Лахад-Дату,LDU
Лимбанг,LMN
Лонг-Аках,LKH
Лонг-Банга,LBP
Лонг-Лама,LLM
Лонг-Лелланг,LGL
Лонг-Пасиа,GSA
Лонг-Семадо,LSM
Лонг-Серидан,ODN
Лонг-Суканг,LSU
Носси-Бе,NOS
Нуси-Бураха,SMS
Ликома-Айленд,LIX
Лилонгве,LLW
Кайес,KYS
Кеньеба,KNZ
Кутиала,KTX
Малакка,MKZ
Маруди,MUR
Мири,MYY
Мостин,MZS
Муках,MKM
Мулу,MZV
Охрид,OHD
Мангочи,MAI
Манки-Бей,MYZ
Мзузу,ZZU
Макао,MFM
Каадедхдху,KDM
Кадхдху,KDO
Порт-Берже,WPB
Мале,MLE
Нара,NRM
Ниоро,NIX
Скопье,SKP
Селибаби,SEY
Памол,PAY
Пангкор-Перак,PKG
Пенанг,PEN
Пулау-Лайанг,LAC
Мальта,MLA
Тамшакет,THT
Тиджикья,TIY
Тимбедра,TMD
Тишитт,THI
Самбава,SVB
Соалала,DWB
Ранау,RNU
Реданг,RDN
Таматаве,TMM
Тамбохорано,WTA
Танандава,TDV
Тсаратанана,TTS
Тсироаномандиди,WTS
Тулеар,TLE
Салима,LMB
Сандакан,SDK
Сахабат-16,SXS
Семантан,BSE
Семпорна,SMM
Сепулот,SPE
Сибу,SBW
Симанганг,SGG
Сипитанг,SPT
Ситиаван,SWY
Сунгай-Текай,GTK
Фдерик,FGD
Тавау,TWU
Тайпинг,TPG
Таман-Негара,SXT
Телупид,TEL
Тиоман,TOD
Томангонг,TMG
Фарафангана,RVA
Фианаранцоа,WFI
Форт-Дофин,FTU
Сегу,SZU
Сикассо,KSS
Томбукту,TOM
Шингитти,CGT
Ханимаадху,HAQ
Челинда,CEH
Эль-Гуэра,ZLG
Агадир,AGA
Айлинглапалап-Айленд,AIP
Айлук-Айленд,AIM
Айн-Айленд,IMI
Айрок,AIC
Арно,AMR
Аур-Айленд,AUL
Гулимим,GLN
Бикини-Атолл,BII
Дахла,VIL
Абреохос,AJS
Агуаскальентес,AGU
Акапулько,ACA
Аламос,XAL
Апацинган,AZG
Альто-Молокуэ,AME
Ангоше,ANO
Воджа,WJA
Вотдже-Айленд,WTE
Вото-Айленд,WTO
Бахиа-Ангелес,BHL
Базаруто-Айленд,BZB
Бахоне,BJN
Бейра,BEW
Бенгера-Айленд,BCW
Веракрус,VER
Вилья-Конститусьон,VIB
Вильяэрмоса,VSA
Алтай,LTI
Арвайхеер,AVK
Бельцы,BZY
Джабот,JAT
Джалут-Айленд,UIT
Джех,JEJ
Виланкулос,VNX
Гвадалахара,GDL
Гверреро-Негро,GUB
Гуаймас,GYM
Барун-Юрт,UUN
Баянхонгор,BYN
Булган,UGA
Гуру,VJQ
Касабланка,CAS
Кенитра,NNA
Ксар-Эс-Сук,SEK
Даланзадгад,DLZ
Лаайюн,EUN
Залина-Крус,SCX
Марракеш,RAK
Мекнес,MEK
Исла-Мухерес,ISJ
Ихтапа-Сихуатанех,ZIH
Ихтепек,IZT
Кабен,KBT
Кваджалейн,KWA
Кваджелейн-Атолл,EAL
Кили-Айленд,KIO
Надор,NDR
Ибо,IBO
Илья-Да-Хилонззене,IDC
Индиго-Бей-Лодж,IBL
Иньяка,IHC
Иньямбане,INH
Иньяминга,IMG
Лей-Айленд,LML
Ликиеп-Айленд,LIK
Лоун,LOF
Луми,LMI
Кампече,CPE
Кананеа,CNA
Канкун,CUN
Керетаро,QRO
Колима,CLQ
Комитан,CJT
Коцумел,CZM
Кульякан,CUL
Куэрнавака,CVJ
Кишинев,KIV
Кайя,CMZ
Келимане,UEL
Куамба,FXO
Майли-Айленд,MIJ
Меджит-Айленд,MJB
Меджкин,MJE
Меджуро,MAJ
Мелоулеп-Айленд,MAV
Мили-Атолл,EJT
Лагос-де-Морено,LOM
Ла-Пас,LAP
Лацаро-Карденас,LZC
Леон,BJX
Лорето,LTO
Лос-Мошис,LMM
Кхатгал,HTM
Личинга,VXC
Луабо,LBM
Лумбо,LFB
Мансанильо,ZLO
Масатлан,MZT
Матаморос,MAM
Мерида,MID
Мехикали,MXL
Мехико,MEX
Минатитлан,MTT
Монклова,LOV
Монтеррей,MTY
Морелия,MLM
Мулеж,MUG
Намдрик-Айленд,NDK
Наму,NMU
Маганья-да-Коста,MJS
Магаруке,MFW
Мапуту,MPM
Марромеу,RRM
Мокимбоа-Прайя,MZB
Монтепуэс,MTU
Муэда,MUD
Рабат,RBA
Косраэ,KSA
Накала,MNC
Нампула,APL
Нангаде,NND
Ногалес,NOG
Нуэва-Касас-Грандес,NCG
Нуэво-Ларедо,NLD
Сафи,SFI
Сиди-Ифни,SII
Смара,SMW
Мандалгоби,MXW
Морон,MXV
Оахака,OAX
Ронджлеп-Айленд,RNP
Танжер,TNG
Тан-Тан,TTA
Тарфая,TFY
Тетуан,TTU
Палма,LMZ
Пебане,PEB
Пемба,POL
Понта-де-Уро,PDD
Паленке,PQM
Пинотепа,PNO
Плайя-дель-Кармен,PCM
Поса-Рика,PAZ
Пошутла,PUH
Пунта-Колораде,PCO
Пунта-Шивато,PCV
Пуэбла,PBC
Пуэрто-Вальярта,PVR
Пуэрто-Пеньяско,PPE
Пуэрто-Хуарес,PJZ
Пуэрто-Эскондидо,PXM
Пьедрас-Неграс,PDS
Уазазат,OZZ
Уджда,OUD
Фор-де-Франс,FDF
Рейноса,REX
Табал,TBV
Тинак-Айленд,TIC
Фес,FEZ
Сакатекас,ZCL
Сальтильо,SLW
Самора-де-Идальго,ZMM
Сан-Игнасио,SGM
Сан-Кинтин,SNQ
Сан-Кристобаль-де-лас-Касас,SZT
Сан-Луис-Потоси,SLP
Сан-Луис-Рио-Колорадо,UAC
Санта-Росалия,SRL
Сан-Фелипе,SFH
Сан-Хосе-дель-Кабо,SJD
Селайя,CYW
Сиудад-Акуна,ACN
Сиудад-Виктория,CVM
Сиудад-Конститусьон,CUA
Сиудад-Манте,MMC
Сиудад-Обрегон,CEN
Сиудад-Хуарес,CJS
Сьюдад-дель-Кармен,CME
Санта-Каролина,NTC
Удже-Айленд,UJE
Утирик-Айленд,UTK
Понпеи,PNI
Тампико,TAM
Тамуин,TSL
Тепик,TPQ
Теуакан,TCN
Тисимин,TZM
Тихуана,TIJ
Толука,TLC
Торреон,TRC
Тулум,TUY
Тухтла-Гутьеррес,TGZ
Тете,TCV
Тозонценгель,TNZ
Уатулько,HUX
Уруапан,UPN
Трук,TKK
Улан-Батор,ULN
Улангом,ULO
Улгит,ULG
Улиастай,ULZ
Умнугобитур,UGT
Ундерхан,UNR
Улити,ULI
Хей-Хей,VJB
Халапа,JAL
Хархорин,KHR
Ховд,HVD
Худжирт,HJT
Цэцэрлэг,TSZ
Чимойо,VPY
Четумал,CTM
Чиуауа,CUU
Чичен-Ица,CZA
Чойбалсан,COQ
Шинде,INE
Шокве,TGS
Эбадон,EBN
Эбон,EBO
Эневетак-Айленд,ENT
Эль-Хосейма,AHU
Эр-Рачидиа,ERH
Эс-Сувейра,ESU
Энсенада,ESE
Эрмосильо,HMO
Баган,BPE
Бамо,BMO
Бассейн,BSX
Эрдэнэт,ERT
Яп,YAP
Баглунг,BGL
Баджура,BJU
Баджханг,BJH
Байтади,BIT
Биратнагар,BIR
Бхадрапур,BDP
Бхайрава,BWA
Бхаратпур,BHR
Бхойпур,BHP
Агадес,AJY
Арлит,RLT
Абуджа,ABV
Ганго,GAW
Гуа,GWA
Бирни-Нкони,BKN
Амстердам,AMS
Баучи,BCU
Бенин-Сити,BNI
Горкха,GKH
Варри,QRW
Берген-Оп-Зом,BZM
Бреда,GLZ
Дарчула,DAP
Джанакпур,JKR
Джири,JIR
Джомсом,JMO
Джумла,JUM
Дольпа,DOP
Блуфилдс,BEF
Бонанса,BZA
Вонсдрехт,WOE
Васпам,WSP
Гаага,HAG
Гронинген,GRQ
Зиндер,ZND
Монтсеррат,MNI
Ден-Хелдер,DHR
Зариа,ZAR
Йе,XYE
Калемьо,KMV
Кенг-Тунг,KET
Котонг,KAW
Кьяукпью,KYP
Кьяуктау,KYT
Ибадан,IBA
Илорин,ILR
Лашио,LSH
Лойкау,LIW
Катманду,KTM
Магуэ,MWQ
Манаунг,MGU
Мандалай,MDL
Маулмайн,MNU
Момейк,MOE
Монг-Тон,MGK
Монг-Хсат,MOG
Мьей,MGZ
Мьиткьина,MYT
Йола,YOL
Йос,JOS
Намсанг,NMS
Намту,NMT
Ньяун-У,NYU
Ламиданда,LDN
Лангтанг,LTG
Лукла,LUA
Кадуна,KAD
Калабар,CBQ
Кано,KAN
Мананг,NGX
Маунтин,MWP
Махендранагар,XMG
Мегхаули,MEY
Лагос,LOS
Науру,INU
Пакокку,PKK
Папун,PPU
Паук,PAU
Проме,PRU
Путао,PBU
Пхаан,PAA
Непалгандж,KEP
Маради,MFQ
Майдугури,MIU
Макурди,MDI
Минна,MXJ
Ниамей,NIM
Лейден,LID
Лелистад,LEY
Леуварден,LWR
Корн-Айленд,RNI
Ситуэ,AKY
Покхара,PKR
Пхаплу,PPL
Оверри,QOW
Маастрихт,MST
Тандуэ,SNW
Тачилек,THL
Тилин,TIO
Порт-Харкорт,PHC
Порт-Харкурт,PHG
Раджбирадж,RJB
Рамечхап,RHP
Ролпа,RPA
Рукумкот,RUK
Румджатар,RUM
Манагуа,MGA
Санфебагар,FEB
Силгади-Доти,SIH
Симара,SIF
Симикот,IMK
Сурхет,SKH
Сьянгбоче,SYH
Ниуе-Айленд,IUE
Сокото,SKO
Нуэва-Гуинея,NVG
Хамти,KHM
Хензада,HEB
Хехо,HEH
Хомалин,HOX
Тапледжунг,TPJ
Тикапур,TPU
Тумлинг-Тар,TMI
Тахуа,THZ
Пуэрто-Кабесас,PUZ
Роттердам,RTM
Росита,RFS
Сан-Карлос,NCR
Сиуна,SIU
Уден,UDE
Утрехт,UTC
Чаурджхари,HRJ
Александра,ALR
Ардмор,AMZ
Ашбертон,ASG
Бленем,BHE
Вайроа,WIR
Вайтанги,WGN
Вакатане,WHK
Ванака,WKA
Вангануи,WAG
Вангарей,WRE
Веллингтон,WLG
Вестпорт,WSZ
Витианга,WTZ
Гамильтон,HLZ
Гисборн,GIS
Греймауз,GMN
Грейт-Барьер-Айленд,GBZ
Данидин,DUD
Даргавиль,DGR
Янгон,RGN
Энугу,ENU
Алта,ALF
Анденес,ANX
Белеп-Айленд,BMY
Бардуфосс,BDU
Берген,BGO
Берлевог,BVG
Бодо,BOO
Ботсфьорд,BJF
Броннойзунд,BNN
Эйндховен,EIN
Энсхеде,ENS
Инверкаргилл,IVC
Абу-Даби,AUH
Вадсо,VDS
Вардо,VAW
Верой,VRY
Гейло,DLD
Гуль,GLL
Бурайми,RMB
Абботтабад,AAW
Атток,ATG
Кавау-Айленд,KUI
Каикоура,KBZ
Кайкоэ,KKO
Кайтайа,KAT
Керикери,KKE
Коромандель,CMV
Крайстчерч,CHC
Куинстаун,ZQN
Дубай,DXB
Бадин,BDN
Банну,BNP
Бахавалнагар,WGB
Бахавалпур,BHV
Дибаа,BYB
Айлиганди,AIL
Ахутупо,ACU
Вана,WAF
Мансьон-Хаус,KWU
Мастертон,MRO
Матамата,MTA
Маунт-Кук,MON
Милфорд-Саунд,MFN
Мистери-Брейк,ENZ
Мистери-Эксплорер,ZUF
Мотуэка,MZP
Баия-Пинас,BFQ
Балбоа,BLB
Бокас-дель-Торо,BOC
Газа-Сити,GZA
Нейпир,NPE
Нельсон,NSN
Нью-Плимут,NPL
Иль-дес-Пинс,ILP
Иль-Уэн,IOU
Гвадар,GWD
Гилгит,GIL
Гуджрат,GRT
Оамару,OAM
Окленд,AKL
Охакеа,OHA
Гарахин,GHE
Даду,DDU
Далбандин,DBA
Дерагазихан,DEA
Дера-Исмаил-Хан,DSK
Джакобабад,JAG
Дживани,JIW
Пакатоа-Айленд,PKL
Палмерстон-Норт,PMR
Парапарауму,PPQ
Пиктон,PCN
Порт-Фицрой,GBS
Коне,KNQ
Кумак,KOC
Давид,DAV
Реглан,RAG
Роторуа,ROT
Лифу,LIF
Карн Алам,RNM
Киркенес,KKN
Конгсвингер,XZD
Кристиансанн,KRS
Кристиансунн,KSU
Стюарт-Айленд,SZS
Сурфдейл,WIK
Маре,MEE
Муэо,PDC
Иерусалим,JRS
Лаксельв,LKL
Лекнес,LKN
Лонгйир,LYR
Жак,JQE
Такака,KTF
Таупо,TUO
Тауранга,TRG
Тахароа,THH
Те-Анау,TEU
Теймз,TMZ
Тимару,TIU
Токороа,TKZ
Зхоб,PZH
Мармул,OMM
Масирах,MSH
Маскат,MCT
Мухаизна,UKH
Нумеа,NOU
Мехамн,MEH
Мо-И-Рана,MQN
Молде,MOL
Молёй,QFQ
Мосс,XKM
Мосьоэн,MJF
Исламабад,ISB
Норфолк-Айленд,NLK
Намсус,OSY
Нарвик,NVK
Нутодден,NTB
Фокс-Глейшер,FGL
Франц-Джозеф,WHO
Минхад-Аб,NHD
Олесунн,AES
Орланд,OLA
Орста-Волда,HOV
Осло,OSL
Хеликоптер-Сценик,XXH
Хокитика,HKK
Пум,PUV
Корор,ROR
Каданвари,KCF
Калат,KBH
Кампбеллпур,CWP
Карачи,KHI
Кветта,UET
Кохат,OHT
Каледония,CDE
Карти,CTE
Колон,ONX
Контадора,OTD
Коразон-де-Жезус,CZJ
Лахор,LHE
Лора-Лаи,LRG
Рёрус,RRS
Рорвик,RVK
Рост,RET
Чатам-Айленд,CHT
Ла-Палма,PLP
Сандан,SDN
Санднессьон,SSJ
Свольвер,SVJ
Селье-Харбор,QFK
Скиен,SKE
Соркьозен,SOJ
Ставангер,SVG
Стокмаркнес,SKN
Сторд,SRP
Салала,SLL
Сур,SUH
Тига,TGJ
Туо,TOU
Мансехра,HRA
Мирпур-Хас,MPD
Мохенджодаро,MJD
Музаффарабад,MFG
Мултан,MUX
Мьанвали,MWD
Рас-Эль-Хайма,RKT
Тумрайт,TTH
Тромсе,TOS
Тронхейм,TRD
Увеа,UVE
Мамитупо,MPI
Мулатупо,MPP
Навабшах,WNS
Нушки,NHS
Ормара,ORW
Наргана,NGN
Фахуд,FAU
Хуайлу,HLU
Хьенгене,HNG
Фагернес,VDB
Фарсунн,FAN
Флуре,FRO
Форде,FDE
Умм-Эль-Кайвайн,QIW
Панджгур,PJG
Пара-Чинар,PAJ
Пасни,PSI
Пешавар,PEW
Хасаб,KHS
Хамар,HMR
Хаммерфест,HFT
Харстад-Нарвик,EVE
Хасвик,HAA
